<ERROR 17:08:44,043 PropertiesConfigurationManager::init> tg=<main> Could not read configuration file [/home/besson/OpenKnowledge/config/ok.user.properties].>
<WARN  17:08:44,068 PropertiesConfigurationManager::getModule> tg=<main> Getting module 'user-interface': class 'true' not found>
<ERROR 17:08:44,080 PropertiesConfigurationManager::init> tg=<main> Could not read configuration file [/home/besson/OpenKnowledge/config/ok.user.properties].>
Using SPSMather
<DEBUG 17:08:44,205 MatchManager::getInputStream> tg=<main> Trying to load config/SMatch.properties from [file]>
<DEBUG 17:08:44,222 MatchManager::getInputStream> tg=<main> Trying to load /WordNet/adj_syn.arr from [jar]>
<DEBUG 17:08:44,228 MatchManager::getInputStream> tg=<main> Trying to load /WordNet/adj_opp.arr from [jar]>
<DEBUG 17:08:44,231 MatchManager::getInputStream> tg=<main> Trying to load /WordNet/noun3_mg.arr from [jar]>
<DEBUG 17:08:44,292 MatchManager::getInputStream> tg=<main> Trying to load /WordNet/noun_opp_new.arr from [jar]>
<DEBUG 17:08:44,311 MatchManager::getInputStream> tg=<main> Trying to load /WordNet/adv_opp.arr from [jar]>
<DEBUG 17:08:44,312 MatchManager::getInputStream> tg=<main> Trying to load /WordNet/verb_mg.arr from [jar]>
<DEBUG 17:08:44,317 MatchManager::getInputStream> tg=<main> Trying to load /WordNet/nominalizations.arr from [jar]>
<DEBUG 17:08:44,320 MatchManager::createComponents> tg=<main> USING WNMatcher edu.unitn.dit.smatch.oracles.wordnet.InMemoryWordNetBinaryArray>
<DEBUG 17:08:44,324 MatchManager::getInputStream> tg=<main> Trying to load /WordNet/lemmas.arr from [jar]>
<DEBUG 17:08:44,555 MatchManager::getInputStream> tg=<main> Trying to load /WordNet/lemma_synsets.arr from [jar]>
<DEBUG 17:08:44,709 MatchManager::getInputStream> tg=<main> Trying to load /WordNet/synset_lemmas.arr from [jar]>
<DEBUG 17:08:44,777 MatchManager::getInputStream> tg=<main> Trying to load /WordNet/synset_pos.arr from [jar]>
<DEBUG 17:08:44,878 MatchManager::getInputStream> tg=<main> Trying to load /WordNet/noun_exc.hash from [jar]>
<DEBUG 17:08:44,884 MatchManager::getInputStream> tg=<main> Trying to load /WordNet/verb_exc.hash from [jar]>
<DEBUG 17:08:44,889 MatchManager::getInputStream> tg=<main> Trying to load /WordNet/adj_exc.hash from [jar]>
<DEBUG 17:08:44,893 MatchManager::getInputStream> tg=<main> Trying to load /WordNet/adv_exc.hash from [jar]>
<INFO  17:08:45,114 IMQueryCallBack::handleNewIms> tg=<pool-3-thread-2> handleNewIms called 1>
<INFO  17:08:45,114 InteractionTask::processReceivedInteraction> tg=<pool-3-thread-2> Will process IM 528f5c7c7185c98b9a6ec5c3d6f58de8>
<INFO  17:08:45,236 SimpleNode::dump> tg=<pool-3-thread-2> parse>
<DEBUG 17:11:53,328 LCCExecDirectVisitor::solveMethodConstraint> tg=<pool-3-thread-17> Role status RoleStatus(traveler) set to wait>
<INFO  17:11:53,328 LCCTreeNode::setFailed> tg=<pool-3-thread-17> Node constraint userInitiatesOrderTrip[Destination=unset, Date=unset, Name=unset, CcNumber=unset] *F* set failed to true>
<INFO  17:11:53,329 LCCTreeNode::setFailed> tg=<pool-3-thread-17> Node constraint userInitiatesOrderTrip[Destination=unset, Date=unset, Name=unset, CcNumber=unset] set failed to false>
<INFO  17:11:53,329 LCCInterpreterImpl::startInteraction> tg=<pool-3-thread-17> Getting next role to execute from [RoleStatus(travelAgency)]>
<DEBUG 17:11:53,329 LCCInterpreterImpl::getNonWaitingRoles> tg=<pool-3-thread-17> nonWaitingRoles: [] (all roles: [RoleStatus(travelAgency)])>
<INFO  17:11:54,176 LCCInterpreterImpl::constraintSolved> tg=<pool-3-thread-5> Received constraint response for registerUser(Name,CcNumber) message from endpoint://192.168.1.100:5009:5641547740687277056:TravelAgency@openk.org (EndPointIDImpl)>
<DEBUG 17:11:54,176 LCCInterpreterImpl::constraintSolved> tg=<pool-3-thread-5> Setting role status RoleStatus(travelAgency) to non waiting>
<DEBUG 17:11:54,177 LCCInterpreterImpl::constraintSolved> tg=<pool-3-thread-5> Constraint solved message contained arguments: [Name:{#def#=John Locke}, CcNumber:{#def#=435067869}]>
<DEBUG 17:11:54,177 LCCInterpreterImpl::constraintSolved> tg=<pool-3-thread-5> Constraint created contained arguments: [{#def#=John Locke}, {#def#=435067869}]>
<DEBUG 17:11:54,177 LCCInterpreterImpl::setNextRoleToExecute> tg=<pool-3-thread-5> Role RoleStatus(travelAgency) already in next role to execute list>
<DEBUG 17:11:54,177 LCCInterpreterImpl::getNonWaitingRoles> tg=<pool-3-thread-17> nonWaitingRoles: [RoleStatus(travelAgency)] (all roles: [RoleStatus(travelAgency)])>
<DEBUG 17:11:54,178 LCCInterpreterImpl::getNextRoleToExecute> tg=<pool-3-thread-17> Next role to execute detected to be travelAgency[]>
<INFO  17:11:54,178 LCCInterpreterImpl::startInteraction> tg=<pool-3-thread-17> 
-----------------------------------------------------------------
Continuing execution of role travelAgency (endpoint://192.168.1.100:5009:5641547740687277056:TravelAgency@openk.org (EndPointIDImpl)) at constraint registerUser[Name=unset, CcNumber=unset]
----------------------------------------------------------------->
<DEBUG 17:11:54,178 LCCExecDirectVisitor::visit> tg=<pool-3-thread-17> travelAgency[]: At node constraint registerUser[Name=unset, CcNumber=unset]>
<DEBUG 17:11:54,178 LCCExecDirectVisitor::visit> tg=<pool-3-thread-17> travelAgency[]: At constriant node registerUser[Name=unset, CcNumber=unset] type is 1>
<DEBUG 17:11:54,179 LCCExecDirectVisitor::solveMethodConstraint> tg=<pool-3-thread-17> travelAgency[]: response signature: registerUser(Name,CcNumber)>
<DEBUG 17:11:54,179 LCCExecDirectVisitor::solveMethodConstraint> tg=<pool-3-thread-17> travelAgency[]: constraint signature: registerUser>
<DEBUG 17:11:54,179 LCCExecDirectVisitor::solveMethodConstraint> tg=<pool-3-thread-17> travelAgency[]: arguments in constraint: [Name=unset, CcNumber=unset]>
<DEBUG 17:11:54,179 LCCExecDirectVisitor::solveMethodConstraint> tg=<pool-3-thread-17> travelAgency[]: Symbol table in constraint response: {CcNumber={#def#=435067869}, Name={#def#=John Locke}}>
<DEBUG 17:11:54,180 LCCExecDirectVisitor::solveMethodConstraint> tg=<pool-3-thread-17> travelAgency[]: registerUser(Name,CcNumber): Copying contraint arg Name>
<DEBUG 17:11:54,180 LCCExecDirectVisitor::solveMethodConstraint> tg=<pool-3-thread-17> travelAgency[]: In current context (Name): {#def#=John Locke}>
<DEBUG 17:11:54,180 LCCExecDirectVisitor::solveMethodConstraint> tg=<pool-3-thread-17> travelAgency[]: registerUser(Name,CcNumber): Copying contraint arg CcNumber>
<DEBUG 17:11:54,180 LCCExecDirectVisitor::solveMethodConstraint> tg=<pool-3-thread-17> travelAgency[]: In current context (CcNumber): {#def#=435067869}>
<DEBUG 17:11:54,180 LCCExecDirectVisitor::solveMethodConstraint> tg=<pool-3-thread-17> travelAgency[]: Symbol table after received constraint response: {TravelAgencyPayment=TravelAgencyPayment=unset, Reserve=Reserve=unset, CcNumber={#def#=435067869}, FlightPrice=FlightPrice=unset, Confirmation=Confirmation=unset, IDI=unset, AirlineName=AirlineName=unset, Statement=Statement=unset, TotalPrice=TotalPrice=unset, ReserveCost=ReserveCost=unset, TravelAgencyID=TravelAgencyID=unset, Name={#def#=John Locke}, Status=Status=unset, ID2=unset, Date={#def#=12-20-2010}, ID1=unset, AirlinePayment=AirlinePayment=unset, ID4=unset, ID3=unset, FlightID=FlightID=unset, Destination={#def#=Paris}, FlightStatus=FlightStatus=unset}>
<DEBUG 17:11:54,181 LCCExecDirectVisitor::visit> tg=<pool-3-thread-17> travelAgency[]: SYMBOL TABLE After LCCConstraint Satisfaction:
	{TravelAgencyPayment=TravelAgencyPayment=unset, Reserve=Reserve=unset, CcNumber={#def#=435067869}, FlightPrice=FlightPrice=unset, Confirmation=Confirmation=unset, IDI=unset, AirlineName=AirlineName=unset, Statement=Statement=unset, TotalPrice=TotalPrice=unset, ReserveCost=ReserveCost=unset, TravelAgencyID=TravelAgencyID=unset, Name={#def#=John Locke}, Status=Status=unset, ID2=unset, Date={#def#=12-20-2010}, ID1=unset, AirlinePayment=AirlinePayment=unset, ID4=unset, ID3=unset, FlightID=FlightID=unset, Destination={#def#=Paris}, FlightStatus=FlightStatus=unset}>
<DEBUG 17:11:54,181 LCCExecDirectVisitor::visit> tg=<pool-3-thread-17> travelAgency[]: Returning from constraint (constraint registerUser[Name=unset, CcNumber=unset]) :: true>
<DEBUG 17:11:54,181 LCCExecDirectVisitor::visit> tg=<pool-3-thread-17> travelAgency[]: Symbol Table is:{TravelAgencyPayment=TravelAgencyPayment=unset, Reserve=Reserve=unset, CcNumber={#def#=435067869}, FlightPrice=FlightPrice=unset, Confirmation=Confirmation=unset, IDI=unset, AirlineName=AirlineName=unset, Statement=Statement=unset, TotalPrice=TotalPrice=unset, ReserveCost=ReserveCost=unset, TravelAgencyID=TravelAgencyID=unset, Name={#def#=John Locke}, Status=Status=unset, ID2=unset, Date={#def#=12-20-2010}, ID1=unset, AirlinePayment=AirlinePayment=unset, ID4=unset, ID3=unset, FlightID=FlightID=unset, Destination={#def#=Paris}, FlightStatus=FlightStatus=unset}>
<DEBUG 17:11:54,181 LCCTreeNode::setClosed> tg=<pool-3-thread-17> Closing constraint registerUser[Name=unset, CcNumber=unset]>
<DEBUG 17:11:54,182 LCCExecDirectVisitor::visit> tg=<pool-3-thread-17> travelAgency[]: At node messageIn orderTrip[Destination=unset, Date=unset, Name=unset, CcNumber=unset] => a(traveler[],unset)>
<DEBUG 17:11:54,182 LCCExecDirectVisitor::visit> tg=<pool-3-thread-17> travelAgency[]: LCCMessage found; message being consumed: orderTrip[Destination:{#def#=Paris}, Date:{#def#=12-20-2010}, Name:{#def#=John Locke}, CcNumber:{#def#=435067869}]>
<DEBUG 17:11:54,182 LCCExecDirectVisitor::visit> tg=<pool-3-thread-17> travelAgency[]: Message annotations: []>
<DEBUG 17:11:54,182 LCCExecDirectVisitor::visit> tg=<pool-3-thread-17> travelAgency[]: Message ID: ID1 = unset>
<DEBUG 17:11:54,182 LCCExecutorBehaviourProvider::consumeMessage> tg=<pool-3-thread-17> travelAgency[]: Consuming message orderTrip[Destination:{#def#=Paris}, Date:{#def#=12-20-2010}, Name:{#def#=John Locke}, CcNumber:{#def#=435067869}]>
<DEBUG 17:11:54,183 LCCTreeNode::setClosed> tg=<pool-3-thread-17> Closing messageIn orderTrip[Destination=unset, Date=unset, Name=unset, CcNumber=unset] => a(traveler[],unset)>
<DEBUG 17:11:54,183 RoleStatus::clearBranches> tg=<pool-3-thread-17> CLEARED: Cleared all branches from history. Now has 0>
<DEBUG 17:11:54,183 LCCExecDirectVisitor::doChildren> tg=<pool-3-thread-17> travelAgency[]: At node THEN>
<DEBUG 17:11:54,183 LCCExecDirectVisitor::doChildren> tg=<pool-3-thread-17> travelAgency[]: At node THEN>
<DEBUG 17:11:54,184 LCCExecDirectVisitor::visit> tg=<pool-3-thread-17> travelAgency[]: At node messageOut search[Destination=unset, Date=unset] => a(airline[],endpoint://192.168.1.100:5010:315381337553370112:AirLine@openk.org (EndPointIDImpl)(DefID))>
<DEBUG 17:11:54,184 LCCExecDirectVisitor::visit> tg=<pool-3-thread-17> At message out node: search[Destination=unset, Date=unset] => a(airline[],endpoint://192.168.1.100:5010:315381337553370112:AirLine@openk.org (EndPointIDImpl)(DefID))>
<DEBUG 17:11:54,184 LCCExecDirectVisitor::visit> tg=<pool-3-thread-17> travelAgency[]: The message prototype is: search[Destination=unset, Date=unset] => a(airline[],endpoint://192.168.1.100:5010:315381337553370112:AirLine@openk.org (EndPointIDImpl)(DefID))>
<DEBUG 17:11:54,184 LCCExecDirectVisitor::visit> tg=<pool-3-thread-17> travelAgency[]: ID of recipient (ID3) is endpoint://192.168.1.100:5010:315381337553370112:AirLine@openk.org (EndPointIDImpl)(DefID)>
<DEBUG 17:11:54,185 LCCExecDirectVisitor::visit> tg=<pool-3-thread-17> travelAgency[]: Value of that ID is  unset>
<DEBUG 17:11:54,185 LCCExecDirectVisitor::visit> tg=<pool-3-thread-17> travelAgency[]: Type  of that ID is  DefID>
<DEBUG 17:11:54,185 LCCInterpreterImpl::getEndPointIDs> tg=<pool-3-thread-17> ********** For Role airline instances are [endpoint://192.168.1.100:5010:315381337553370112:AirLine@openk.org (EndPointIDImpl)]>
<DEBUG 17:11:54,185 LCCInterpreterImpl::getEndPointIDs> tg=<pool-3-thread-17> I'm using the map: {travelAgency=[endpoint://192.168.1.100:5009:5641547740687277056:TravelAgency@openk.org (EndPointIDImpl)], traveler=[endpoint://192.168.1.100:5008:312167268558537728:Traveler@openk.org (EndPointIDImpl)], acquirer=[endpoint://192.168.1.100:5011:2611553381419979776:Acquirer@openk.org (EndPointIDImpl)], airline=[endpoint://192.168.1.100:5010:315381337553370112:AirLine@openk.org (EndPointIDImpl)]}>
<DEBUG 17:11:54,185 LCCExecDirectVisitor::visit> tg=<pool-3-thread-17> travelAgency[]: Choosing a peer at random to receive message for role airline[] from [endpoint://192.168.1.100:5010:315381337553370112:AirLine@openk.org (EndPointIDImpl)]>
<DEBUG 17:11:54,186 LCCExecutorBehaviourProvider::sendMessage> tg=<pool-3-thread-17> travelAgency[]: Sending message search[Destination=unset, Date=unset] => a(airline[],endpoint://192.168.1.100:5010:315381337553370112:AirLine@openk.org (EndPointIDImpl)(DefID))>
<DEBUG 17:11:54,186 LCCExecutorBehaviourProvider::sendMessage> tg=<pool-3-thread-17> travelAgency[]: Symbol table will be {TravelAgencyPayment=TravelAgencyPayment=unset, Reserve=Reserve=unset, CcNumber={#def#=435067869}, FlightPrice=FlightPrice=unset, Confirmation=Confirmation=unset, IDI=unset, AirlineName=AirlineName=unset, Statement=Statement=unset, TotalPrice=TotalPrice=unset, ReserveCost=ReserveCost=unset, TravelAgencyID=TravelAgencyID=unset, Name={#def#=John Locke}, Status=Status=unset, ID2=unset, Date={#def#=12-20-2010}, ID1=endpoint://192.168.1.100:5008:312167268558537728:Traveler@openk.org (EndPointIDImpl)(DefID), AirlinePayment=AirlinePayment=unset, ID4=unset, ID3=unset, FlightID=FlightID=unset, Destination={#def#=Paris}, FlightStatus=FlightStatus=unset}>
<DEBUG 17:11:54,186 LCCExecutorBehaviourProvider::sendMessage> tg=<pool-3-thread-17> travelAgency[]: LCCMessage recipient is endpoint://192.168.1.100:5010:315381337553370112:AirLine@openk.org (EndPointIDImpl)(DefID)>
<DEBUG 17:11:54,187 LCCExecutorBehaviourProvider::sendMessage> tg=<pool-3-thread-17> travelAgency[]: LCCMessage sender is    endpoint://192.168.1.100:5009:5641547740687277056:TravelAgency@openk.org (EndPointIDImpl)>
<DEBUG 17:11:54,187 LCCExecutorBehaviourProvider::sendMessage> tg=<pool-3-thread-17> travelAgency[]: Sending LCCInteractionMessage: search[Destination:{#def#=Paris}, Date:{#def#=12-20-2010}]>
<INFO  17:11:54,188 LCCInterpreterImpl$InternalCommunicationLayer::send> tg=<pool-3-thread-17> Sending message internally: search[Destination:{#def#=Paris}, Date:{#def#=12-20-2010}]>
<INFO  17:11:54,188 LCCInterpreterImpl$InternalCommunicationLayer::send> tg=<pool-3-thread-17> Receiver is to be endpoint://192.168.1.100:5010:315381337553370112:AirLine@openk.org (EndPointIDImpl)>
<DEBUG 17:11:54,189 LCCInterpreterImpl$InternalCommunicationLayer::send> tg=<pool-3-thread-17> Interaction state in sent message: 
---------------------------------------------------------
   INTERACTION STATE
---------------------------------------------------------
Current Role: travelAgency[]
Symbol Table:
	{travelAgency={TravelAgencyPayment=TravelAgencyPayment=unset, Reserve=Reserve=unset, CcNumber={#def#=435067869}, FlightPrice=FlightPrice=unset, Confirmation=Confirmation=unset, IDI=unset, AirlineName=AirlineName=unset, Statement=Statement=unset, TotalPrice=TotalPrice=unset, ReserveCost=ReserveCost=unset, TravelAgencyID=TravelAgencyID=unset, Name={#def#=John Locke}, Status=Status=unset, ID2=unset, ID1=endpoint://192.168.1.100:5008:312167268558537728:Traveler@openk.org (EndPointIDImpl)(DefID), Date={#def#=12-20-2010}, ID4=unset, AirlinePayment=AirlinePayment=unset, ID3=unset, FlightID=FlightID=unset, FlightStatus=FlightStatus=unset, Destination={#def#=Paris}}}
0 symbol tables on stack
---------------------------------------------------------
>
<DEBUG 17:11:54,189 LCCInterpreterImpl::setNextRoleToExecute> tg=<pool-3-thread-17> Added another role to execute to queue: airline[]... notifying waiters>
<DEBUG 17:11:54,189 LCCInterpreterImpl::setNextRoleToExecute> tg=<pool-3-thread-17> Roles to execute queue now: [RoleStatus(airline)]>
<DEBUG 17:11:54,189 LCCExecDirectVisitor::visit> tg=<pool-3-thread-17> travelAgency[]: Message annotations: []>
<DEBUG 17:11:54,189 LCCTreeNode::setClosed> tg=<pool-3-thread-17> Closing messageOut search[Destination=unset, Date=unset] => a(airline[],endpoint://192.168.1.100:5010:315381337553370112:AirLine@openk.org (EndPointIDImpl)(DefID))>
<DEBUG 17:11:54,190 RoleStatus::clearBranches> tg=<pool-3-thread-17> CLEARED: Cleared all branches from history. Now has 0>
<DEBUG 17:11:54,190 LCCExecDirectVisitor::doChildren> tg=<pool-3-thread-17> travelAgency[]: At node THEN>
<DEBUG 17:11:54,190 LCCExecDirectVisitor::visit> tg=<pool-3-thread-17> travelAgency[]: At node newRole a(travelAgency[],unset)>
<INFO  17:11:54,190 LCCInterpreterImpl::getRoleStart> tg=<pool-3-thread-17> Checking a(traveler[],unset) against travelAgency (0)>
<INFO  17:11:54,190 LCCInterpreterImpl::getRoleStart> tg=<pool-3-thread-17> Checking a(travelAgency[],unset) against travelAgency (0)>
<DEBUG 17:11:54,190 LCCExecDirectVisitor::visit> tg=<pool-3-thread-17> travelAgency[]: Role change is to travelAgency[]>
<DEBUG 17:11:54,191 LCCExecDirectVisitor::visit> tg=<pool-3-thread-17> travelAgency[]: Will append node into tree>
<INFO  17:11:54,192 LCCExecDirectVisitor::visit> tg=<pool-3-thread-17> ----------------------------------------->
<INFO  17:11:54,192 SimpleNode::dump> tg=<pool-3-thread-17> OR>
<INFO  17:11:54,192 SimpleNode::dump> tg=<pool-3-thread-17>  OR>
<INFO  17:11:54,192 SimpleNode::dump> tg=<pool-3-thread-17>   OR>
<INFO  17:11:54,192 SimpleNode::dump> tg=<pool-3-thread-17>    OR>
<INFO  17:11:54,192 SimpleNode::dump> tg=<pool-3-thread-17>     OR>
<INFO  17:11:54,192 SimpleNode::dump> tg=<pool-3-thread-17>      OR>
<INFO  17:11:54,193 SimpleNode::dump> tg=<pool-3-thread-17>       THEN>
<INFO  17:11:54,193 SimpleNode::dump> tg=<pool-3-thread-17>        messageIn orderTrip[Destination=unset, Date=unset, Name=unset, CcNumber=unset] => a(traveler[],unset)>
<INFO  17:11:54,193 SimpleNode::dump> tg=<pool-3-thread-17>         constraint registerUser[Name=unset, CcNumber=unset]>
<INFO  17:11:54,193 SimpleNode::dump> tg=<pool-3-thread-17>        THEN>
<INFO  17:11:54,193 SimpleNode::dump> tg=<pool-3-thread-17>         messageOut search[Destination=unset, Date=unset] => a(airline[],endpoint://192.168.1.100:5010:315381337553370112:AirLine@openk.org (EndPointIDImpl)(DefID))>
<INFO  17:11:54,194 SimpleNode::dump> tg=<pool-3-thread-17>         newRole a(travelAgency[],unset)>
<INFO  17:11:54,194 SimpleNode::dump> tg=<pool-3-thread-17>       THEN>
<INFO  17:11:54,194 SimpleNode::dump> tg=<pool-3-thread-17>        messageIn response[FlightStatus=unset, FlightID=unset, FlightPrice=unset, AirlineName=unset] => a(airline[],unset)>
<INFO  17:11:54,194 SimpleNode::dump> tg=<pool-3-thread-17>         constraint searchResult[FlightStatus=unset, FlightID=unset, FlightPrice=unset, AirlineName=unset]>
<INFO  17:11:54,194 SimpleNode::dump> tg=<pool-3-thread-17>        THEN>
<INFO  17:11:54,194 SimpleNode::dump> tg=<pool-3-thread-17>         messageOut flights[FlightStatus=unset, FlightID=unset, FlightPrice=unset, AirlineName=unset] => a(traveler[],unset)>
<INFO  17:11:54,195 SimpleNode::dump> tg=<pool-3-thread-17>          constraint buildResponse[FlightStatus=unset, FlightID=unset, FlightPrice=unset, AirlineName=unset]>
<INFO  17:11:54,195 SimpleNode::dump> tg=<pool-3-thread-17>         newRole a(travelAgency[],unset)>
<INFO  17:11:54,195 SimpleNode::dump> tg=<pool-3-thread-17>      THEN>
<INFO  17:11:54,195 SimpleNode::dump> tg=<pool-3-thread-17>       messageIn reserveTicket[FlightID=unset] => a(traveler[],unset)>
<INFO  17:11:54,195 SimpleNode::dump> tg=<pool-3-thread-17>        constraint travelAgencyMakesAReservation[FlightID=unset, TravelAgencyID=unset]>
<INFO  17:11:54,196 SimpleNode::dump> tg=<pool-3-thread-17>       THEN>
<INFO  17:11:54,196 SimpleNode::dump> tg=<pool-3-thread-17>        messageOut reserve[FlightID=unset, TravelAgencyID=unset] => a(airline[],unset)>
<INFO  17:11:54,196 SimpleNode::dump> tg=<pool-3-thread-17>        THEN>
<INFO  17:11:54,196 SimpleNode::dump> tg=<pool-3-thread-17>         messageIn response[ReserveCost=unset] => a(airline[],unset)>
<INFO  17:11:54,196 SimpleNode::dump> tg=<pool-3-thread-17>          constraint travelAgencyRegisterReservation[ReserveCost=unset, Reserve=unset]>
<INFO  17:11:54,196 SimpleNode::dump> tg=<pool-3-thread-17>         THEN>
<INFO  17:11:54,197 SimpleNode::dump> tg=<pool-3-thread-17>          messageOut response[Reserve=unset] => a(traveler[],unset)>
<INFO  17:11:54,197 SimpleNode::dump> tg=<pool-3-thread-17>          newRole a(travelAgency[],unset)>
<INFO  17:11:54,197 SimpleNode::dump> tg=<pool-3-thread-17>     THEN>
<INFO  17:11:54,197 SimpleNode::dump> tg=<pool-3-thread-17>      messageIn cancelReserve[Reserve=unset] => a(traveler[],unset)>
<INFO  17:11:54,197 SimpleNode::dump> tg=<pool-3-thread-17>       constraint confirmCancellation[Reserve=unset]>
<INFO  17:11:54,197 SimpleNode::dump> tg=<pool-3-thread-17>      THEN>
<INFO  17:11:54,198 SimpleNode::dump> tg=<pool-3-thread-17>       messageOut cancel[Reserve=unset] => a(airline[],unset)>
<INFO  17:11:54,198 SimpleNode::dump> tg=<pool-3-thread-17>       THEN>
<INFO  17:11:54,198 SimpleNode::dump> tg=<pool-3-thread-17>        messageIn response[Confirmation=unset] => a(airline[],unset)>
<INFO  17:11:54,198 SimpleNode::dump> tg=<pool-3-thread-17>        THEN>
<INFO  17:11:54,198 SimpleNode::dump> tg=<pool-3-thread-17>         messageOut response[Confirmation=unset] => a(traveler[],unset)>
<INFO  17:11:54,199 SimpleNode::dump> tg=<pool-3-thread-17>         newRole a(travelAgency[],unset)>
<INFO  17:11:54,199 SimpleNode::dump> tg=<pool-3-thread-17>    THEN>
<INFO  17:11:54,199 SimpleNode::dump> tg=<pool-3-thread-17>     messageIn bookTicket[Reserve=unset] => a(traveler[],unset)>
<INFO  17:11:54,199 SimpleNode::dump> tg=<pool-3-thread-17>      constraint catchUserData[Reserve=unset, Name=unset, CcNumber=unset, TotalPrice=unset]>
<INFO  17:11:54,199 SimpleNode::dump> tg=<pool-3-thread-17>     THEN>
<INFO  17:11:54,199 SimpleNode::dump> tg=<pool-3-thread-17>      messageOut check[Reserve=unset, Name=unset, CcNumber=unset, TotalPrice=unset] => a(acquirer[],unset)>
<INFO  17:11:54,200 SimpleNode::dump> tg=<pool-3-thread-17>      newRole a(travelAgency[],unset)>
<INFO  17:11:54,200 SimpleNode::dump> tg=<pool-3-thread-17>   THEN>
<INFO  17:11:54,200 SimpleNode::dump> tg=<pool-3-thread-17>    messageIn approval[Status=unset, TravelAgencyPayment=unset] => a(acquirer[],unset)>
<INFO  17:11:54,200 SimpleNode::dump> tg=<pool-3-thread-17>     constraint registerPayment[Status=unset, TravelAgencyPayment=unset]>
<INFO  17:11:54,200 SimpleNode::dump> tg=<pool-3-thread-17>    THEN>
<INFO  17:11:54,200 SimpleNode::dump> tg=<pool-3-thread-17>     messageIn confirmation[Reserve=unset, Name=unset, AirlinePayment=unset] => a(airline[],unset)>
<INFO  17:11:54,201 SimpleNode::dump> tg=<pool-3-thread-17>      constraint emitStatement[Reserve=unset, Name=unset, AirlinePayment=unset, Statement=unset]>
<INFO  17:11:54,201 SimpleNode::dump> tg=<pool-3-thread-17>     THEN>
<INFO  17:11:54,201 SimpleNode::dump> tg=<pool-3-thread-17>      messageOut responseTA[Statement=unset] => a(traveler[],unset)>
<INFO  17:11:54,201 SimpleNode::dump> tg=<pool-3-thread-17>      newRole a(travelAgency[],unset)>
<INFO  17:11:54,201 SimpleNode::dump> tg=<pool-3-thread-17>  THEN>
<INFO  17:11:54,202 SimpleNode::dump> tg=<pool-3-thread-17>   messageIn notificationTA[Status=unset] => a(acquirer[],unset)>
<INFO  17:11:54,202 SimpleNode::dump> tg=<pool-3-thread-17>    constraint emitNotificationTA[Status=unset, Statement=unset]>
<INFO  17:11:54,202 SimpleNode::dump> tg=<pool-3-thread-17>   THEN>
<INFO  17:11:54,202 SimpleNode::dump> tg=<pool-3-thread-17>    messageOut responseTA[Statement=unset] => a(traveler[],unset)>
<INFO  17:11:54,202 SimpleNode::dump> tg=<pool-3-thread-17>    newRole a(travelAgency[],unset)>
<INFO  17:11:54,202 LCCExecDirectVisitor::visit> tg=<pool-3-thread-17> ----------------------------------------->
<DEBUG 17:11:54,203 LCCExecDirectVisitor::visit> tg=<pool-3-thread-17> travelAgency[]: Stored symbol table, creating merged symbol table>
<DEBUG 17:11:54,203 LCCExecDirectVisitor::visit> tg=<pool-3-thread-17> travelAgency[]: Copying symbols from {TravelAgencyPayment=TravelAgencyPayment=unset, Reserve=Reserve=unset, CcNumber={#def#=435067869}, FlightPrice=FlightPrice=unset, Confirmation=Confirmation=unset, IDI=unset, AirlineName=AirlineName=unset, Statement=Statement=unset, TotalPrice=TotalPrice=unset, ReserveCost=ReserveCost=unset, TravelAgencyID=TravelAgencyID=unset, Name={#def#=John Locke}, Status=Status=unset, ID2=unset, Date={#def#=12-20-2010}, ID1=endpoint://192.168.1.100:5008:312167268558537728:Traveler@openk.org (EndPointIDImpl)(DefID), AirlinePayment=AirlinePayment=unset, ID4=unset, ID3=unset, FlightID=FlightID=unset, Destination={#def#=Paris}, FlightStatus=FlightStatus=unset}>
<DEBUG 17:11:54,203 LCCExecDirectVisitor::visit> tg=<pool-3-thread-17> travelAgency[]: New symbol table after copying symbols & anonymous vars: {TravelAgencyPayment=TravelAgencyPayment=unset, Reserve=Reserve=unset, CcNumber=CcNumber=unset, FlightPrice=FlightPrice=unset, Confirmation=Confirmation=unset, IDI=unset, AirlineName=AirlineName=unset, Statement=Statement=unset, TotalPrice=TotalPrice=unset, ReserveCost=ReserveCost=unset, TravelAgencyID=TravelAgencyID=unset, Name=Name=unset, Status=Status=unset, ID2=unset, ID1=unset, Date=Date=unset, ID4=unset, AirlinePayment=AirlinePayment=unset, ID3=unset, FlightID=FlightID=unset, FlightStatus=FlightStatus=unset, Destination=Destination=unset}>
<DEBUG 17:11:54,203 LCCExecDirectVisitor::visit> tg=<pool-3-thread-17> travelAgency[]: New role has arguments []>
